,ARAF,BRAF,CBL,DUSP4,DUSP6,EGFR,ERRFI1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PTPN11,RAF1,SHC1,SOS1,SPRY2,SPRY4,mARAF,mBRAF,mCBL,mDUSP4,mDUSP6,mEGFR,mERRFI1,mGRB2,mHRAS,mKRAS,mMAP2K1,mMAP2K2,mMAPK1,mMAPK3,mNRAS,mPTPN11,mRAF1,mSHC1,mSOS1,mSPRY2,mSPRY4
HT29,0.203257432807967,-0.19614912501612,0.0833768354935286,0.244709451458765,,0.332693790879456,0.299826265563015,0.393789350711719,0.375897694391664,-0.0730859784196181,0.803513009493493,0.143375636798785,-0.426451734373501,-0.458030853754695,0.0240804917016369,-0.0356597250137836,-0.328561020768786,,-0.485672164145527,,-0.393965892085414,2.861394841881544,1.451927595340385,1.7496745247443541,-1.621014665194622,2.893422654729421,2.281307318202604,2.3576507630168533,3.3840037479803673,2.6768553278928144,2.1550243186312787,3.1327513272120786,3.829026105087947,2.3463531436262617,3.019980885151484,3.442927763473718,3.5922721834508593,3.605739663760501,3.18840012240209,1.9423351950868308,2.902717457385803,2.155359214622552
ABC1,-0.407778175999689,-0.141026096063519,-0.435142044667285,0.0840590944119188,,2.19880167204202,1.90514181984357,-0.0926391539932993,-0.244174098016996,0.82995134190457,0.281030507008162,0.781614875571448,0.52879718215191,0.212205184343206,-0.289845030479093,0.15517233152571,0.121685980114821,,0.743871728134476,,-1.0997094451307,2.9202325641523434,0.8967449515899574,1.1761410698439254,-0.4180231310368289,-0.01744223521466427,2.5342918749687433,3.583682813916682,3.2652669231026934,3.6211545284438365,2.0627632286270225,2.7869969237881684,3.2624256155672873,2.2738470838096996,1.9904873695944765,4.742511810451087,3.56344660812667,3.6214113124925387,4.41979557335855,1.1535170538373956,-0.16338989691509698,-1.3048987229158966
CAMA1,0.692594780938514,0.8015541313309,-0.376556813566773,-0.836997507508047,,-1.84659063412704,-1.27432086034933,-0.147954594035364,0.236846382119378,-0.766118122344954,0.0167374553409249,0.467555214440387,0.202522898077301,1.01334532192383,-0.343726402953107,0.183922550301703,0.0937957255863536,,0.57941649074763,,-1.59989745353723,3.434377450909749,1.6446119874417544,1.5188740510190057,2.6886906756219195,2.4840813092882126,3.2881742496689834,2.6709020054667048,3.426962589548182,2.574061561098893,1.6581404537171403,3.542775065884256,3.564964531808303,3.743843378488944,2.799723472334595,3.7205210373168978,4.0176740788699705,3.979556412414713,4.523461090661546,1.991346395806628,2.5203140116067564,1.1582356250518284
RKO,-0.0425078673333627,0.331827757061868,0.951867456636048,-0.909274732365011,,-1.33420240197162,-0.539935081893671,-0.167603837488257,-0.452169350629086,-0.940207403575499,0.458407118647932,-0.128738104616273,-0.0156247237588188,0.218448631252232,-0.531648445204473,-0.157878575901642,0.274221213962575,,0.242057423868473,,3.25513667039617,2.454370119726349,1.0586926646668653,1.838641464794852,1.4218304096109067,2.4938333546045213,3.9010490108099614,2.6498983527931332,3.1870177012120475,3.6696584076668244,1.9818314691486179,2.7825699932083583,3.687921495417987,2.7274017462839915,2.79649443994371,2.9148367022956774,3.459434842750798,3.6684241638796293,3.3504548127904474,2.225008342347713,1.351501032619085,0.3376073064713414
HT115,0.0899733028622535,0.09566918853255,-0.335519087900602,0.56292316899758,,-0.620968845027292,-0.404543577953577,-0.300906698395735,-0.0501072531425622,1.034702201645178,0.096693148549672,0.151229127646239,0.205570283954204,-0.0607568285530461,-0.0391385505433633,0.416524389570398,0.0270765135972233,,-0.19459055499603,,-0.380128480353465,2.6491915190958037,0.6986868084492202,2.0313195292473103,3.3593887895033543,2.3565617838507777,3.592371307033267,4.404951832648259,3.303790338308581,2.466768137084746,2.5538339635705367,2.9364068074691763,3.758085969444083,2.915394939148928,2.3295774980576467,3.3567925876852494,3.7776821424137066,3.0505376433782105,4.310946765492888,1.3430423331250896,1.9060936012849796,1.3787686135876143
JHH5,-0.359458386530218,-0.438275923908088,-1.42685582533244,-1.16756143867191,,0.574016060130394,-2.21569214039154,-0.0756113907579469,-0.40908804332873,-0.643380400161783,-1.63590369922169,-1.05430912630778,-0.56807876559469,-0.75689383441818,0.939519749817591,-0.408764621592381,-0.102683022122508,,-0.386690949103404,,-0.235123131602148,3.03032691831849,1.3331862630771778,1.9158867817772838,2.8742818964138834,3.176106101421527,3.703492166481782,4.522790249121067,2.9182138771242534,3.416808229176303,2.077168961324158,3.2221783654726743,3.7442834131310287,2.59871141222849,1.8891175506496802,3.1664492569898104,3.6672854733016775,3.4054948011800183,4.437306409976976,2.4441714570559165,3.283603078194732,1.8891840787162328
SKMEL3,0.019338811544637,-0.147005018571976,0.0764738552268579,0.678409691366728,,-1.04510885107936,-1.68924406375106,0.384038267357704,-0.093189451755054,-1.542266947219239,-0.380856819782029,-0.235774040214279,-0.0767607457982754,-0.302114308185244,-0.599719269596173,-0.189615660899666,-0.0759180090461131,,-0.757239371352938,,0.182675173645439,2.7777130703127737,1.47508332393395,1.5210153583841504,3.6481876594506453,3.492724657724288,-1.0244746740965858,2.090074807596589,3.783336997800101,2.917786948169014,2.1045816151202774,2.627758017867789,3.6763994012103933,2.93527076343412,2.097874358665086,3.1496072010793634,3.740966558351064,3.486702068608632,3.7413888837091998,1.617392193097937,3.976493399245104,2.9189970069288798
NCIH358,-0.115216537873932,-0.211565698563665,-0.0321086361068641,,,0.218796964807552,0.366473904569443,0.0347507949276116,0.216847024454966,1.80573712098204,0.256456009091811,-0.894180313255525,-0.426964395950527,-0.263252619767525,0.224173704220326,-0.093269451260662,-0.368449586194171,,-0.215887081827287,,-0.387653200194498,2.2959088564397994,2.289593060854231,2.4558982793643978,-0.37819776420455736,4.088832733296431,2.767802285505821,5.876544596409486,3.3506757193145753,1.9663428299268877,3.362761427171897,3.4256916005900657,2.9645563144188163,2.897954050635286,3.0692568612863935,2.8872335053956615,3.79856311151367,3.7023483400609,3.6680056032626243,2.072074471334269,1.8456698360920585,1.322283700639366
HT1197,-0.52129825366071,-1.23395393542636,-0.633404705752572,,,2.64067387692496,-0.500567469354524,-1.04309302062127,0.564759000146547,1.563591242021701,-0.9363712254787,-1.4190371106786,-0.779727858593402,-0.981555029937481,0.424004657842249,-0.992653129985932,-0.602446199608265,,-1.30830887882766,,0.617319431227139,2.767670397083235,0.9838783497879762,1.8884565656066814,2.9632400731037345,1.112873446553711,4.331016195016002,3.8782924736104936,2.812884578373507,4.009973333335938,1.6423096673844337,2.8786646069601334,3.647591205080604,2.5889663197127786,3.6362168015306304,3.121029231083839,3.3997763725067083,3.5644691943389164,4.562483954858086,2.375779791097091,1.303947542687378,1.0814254372452885
HUH7,0.121330034730268,1.16344128457855,-0.451503077178408,,,1.36541442274854,0.733604540627997,-0.328152965611729,-0.252812725424127,-0.24474206673921,0.638088895933005,0.17611984010481,1.15484465524252,0.564479066349673,0.336199340528557,0.409462490082518,1.19822962086129,,0.0568417770173246,,-0.0902729946798448,2.76148353729926,0.932128647331813,2.4521768251650813,-3.5463665165895355,-2.318718539972842,-2.759209820214172,-1.6555185008217657,3.5807345099750334,2.90143258303336,1.0286796900616206,3.162563641109851,3.411484289530291,2.394380010588442,1.6879329615632888,3.5189418980581633,3.5134689608102248,3.5223200198183755,2.2871516070837323,1.5404243264468909,2.3275313319551154,-3.24264099266848
HGC27,0.404508881439409,0.662981715017461,0.28881662954916,,,-2.50950049994287,-0.939289694376732,-0.257231418998244,-0.511787126092062,-1.3202968901089749,-0.0459397138549853,0.893633832814587,0.0964867169042186,0.216487985839122,-0.454040307938622,-0.0206636281560335,0.469974654462481,,1.13416403437947,,-3.22535301448205,2.7611864628483223,1.407720669532168,2.5036629782704436,2.631723358819469,-2.1759436315268053,-2.582444509028689,-1.7017176885533962,3.533266038343211,2.7156611641035453,2.0951278654739576,2.883520564197023,3.7436682570867683,2.630837928410077,2.727113993435542,3.5313158736277575,3.524296631547469,3.869829237122977,2.027509885688129,1.8888937419386553,-2.9885004860787387,-3.0498738309204594
DMS273,0.26019680255453,0.173421175423353,-0.37956704879036,,,-1.89658407869745,-0.348250803913482,0.953899760388004,-0.458310905354694,-1.029651241323625,0.14156731158306,0.635080110606078,-1.00196608669461,-0.298443759553186,-0.261804282967879,0.108161214448962,-0.347905471726021,,-0.374715607783931,,-1.70376316804345,2.9743451916723433,1.8511425363205667,1.8104389169745647,2.396931171838722,2.16963638771713,-3.191968593187239,2.975463237506158,3.3310717259602183,3.336438391778692,2.6082003994558516,3.3970822594826786,2.8462747303792093,3.1249914281519278,2.6039555505656176,2.9260123521159795,4.061044553720971,2.528237494510015,2.8747447339548833,2.261641216046429,1.4111601294496492,0.6525178758071578
NCIH1299,-0.0461050281218904,-0.211776286223452,0.746718060044531,,,0.363137566643769,2.17969330008431,-0.280440598634952,-0.362669113626987,-0.6500713739112429,-0.0006350970286901,0.254056476760405,0.128974074219666,-0.220793650689485,0.0734010776096111,0.321525865918859,0.203786232740022,,0.442997132488186,,2.30755581921551,2.7644809428456174,1.0117718061660943,2.2926347521408776,0.27456643730440583,2.7524434112342457,2.6262398209046443,4.2645710454010795,3.4765676520202646,3.203425074404503,2.9423103995579165,3.9440544762588097,3.7261102078414283,2.574907304431932,2.4638362191687087,3.9310155007344356,3.9935440045057007,3.632248254213468,3.7408811225453404,1.745083568427828,2.1187560004388604,2.6266159701535257
SKMEL28,-0.195855624142294,-0.512399344877647,-0.75449682600195,,,-1.90579543460046,-0.659060962955243,-0.518407898172104,0.71457789637441,0.079534533543605,-0.575569601646913,0.0036879513703336,0.958041516291412,0.225228761624721,0.302675036204265,-0.473006401631507,-0.335247796910666,,-0.22891524400046,,2.49008904686071,2.5298720485411246,0.9469712348712054,1.5606446482598635,4.244270616586706,3.789287978878793,-2.371881581996702,2.3939420144139065,3.573597662736393,3.3305889200978025,1.900784263210539,3.192026588435482,4.324459755070209,2.7736881176830823,2.42225967188735,3.735312079566782,3.565951644273605,3.516981383544223,3.7446097653673096,1.5541746428497853,3.4950640959287615,3.4077094652773785
CAKI2,0.125119966429608,0.254713336464843,0.323965467930463,,,0.939353561845393,0.201180386103677,0.381024136396386,-0.389984676157993,-0.17446781373241582,0.312164978649728,0.207551658493818,0.135547723440355,0.713532725244963,-0.179434292333072,0.184388343830191,0.0434598420615834,,0.343580477482786,,-1.04962433728229,2.676043404967124,1.3383612046144615,2.524039218030992,0.4461526935959302,2.154725250955136,3.251892718682816,2.5270797311791964,3.9030528940029052,2.83605049201361,2.6858454911140175,2.834353869879891,4.418936988693979,2.2867788295874565,2.646422993531265,3.7134037598585783,3.7533203142328255,3.7255102779357228,4.20031888945905,1.9173607514791373,3.4255582319084126,0.8661294281223277
HT55,-0.308003611698978,-0.357868980719504,0.0641478905591584,,,0.402841818827074,-0.631089447906174,0.339847190451861,0.685156703328946,-0.1950862038093722,-0.404262347272591,-0.612465321572561,-0.84725283499185,0.0082196623767969,0.102124380753507,-0.0628219851470107,-0.300911408562626,,-0.52182909449718,,-0.0434434285633831,2.853125538590748,1.9279018253189824,2.5830688194064035,-3.964574986366205,-1.2909732722841605,-2.715782014685683,-1.2625911068143478,4.479435746541983,3.014269394552402,2.5917261006820707,3.659839342329236,3.8726624424963405,2.514166054463757,2.2415199991840637,3.3077544574505238,3.8578708916657156,3.8744021318487993,2.799388868517598,1.6880069193593061,-2.9108251088670785,-0.46494444850980227
NCIH1048,0.193787592324303,0.621496429711157,0.280161033338111,-0.860784217236589,,0.178557223971748,,0.190833907712334,0.167893040565584,-0.0462505717514337,-0.080621430211096,0.0852388578793501,0.301200298931842,-0.13341433040472,-0.323634507772797,0.0956221734538316,0.294821703081672,,1.07860891833545,-0.298409257070779,-1.42605482680157,3.058505174401014,2.113720980280592,2.322083752528078,1.1813559608354276,1.2053598419443567,-1.0342412815602302,2.1722144143320516,3.274654843335193,3.5898792244421207,2.1717095989179658,2.962723426746998,3.5450466118584045,3.0361589899621455,2.6840375239699923,2.907239800282563,3.7066137674521324,4.119804360125345,2.0334447224871455,2.3566186294864693,1.4986493582606735,-0.7154950442238529
HSC3,-0.456570170170239,-0.843896242787142,-0.688086515481967,-0.741121686008476,,2.66372327002584,,-1.07062552282731,0.584356635464141,-1.097701634445239,-0.48097010902254,-0.792692620924466,0.0322730691160943,-0.707295380822722,0.670401850936625,-0.352072375210357,-0.500937866788415,,-0.837100539608005,-0.275827369090243,0.364280765750992,2.898229692192752,1.4940293055891647,1.4160206250670961,-1.5974599356746932,1.1174863804334063,4.958590840466245,1.972910897243832,2.7647392455463167,3.1978809671476864,2.282262990794139,2.7865470992429633,3.2967438619665153,2.3832522210612,2.2586760467624174,3.0276233054886608,2.806815012848734,3.428945484087103,3.854432027457587,2.1699835536362326,1.1876299849857626,-1.4474041005868674
SW403,0.441544207448007,0.114692609877964,0.0108725269422555,-0.193039856549978,,-1.18206839627601,,-0.0262006880907089,-0.869827122916045,1.075010947080194,0.0268481229123848,0.045074900618757,-0.384294229912616,1.53142636453182,-0.575286728752377,0.0785699464383627,-0.196912478035143,,0.305090579144642,0.229345775389451,0.0353890756978392,2.825874717379742,0.6449438441734043,1.3773242496946498,1.1186763197038514,4.929172133612684,2.41190575690351,2.331065644228938,2.952041584929258,3.5379402785486502,2.71778268644659,2.694924433883282,3.023264752343483,2.2531206515507773,1.7873932846348173,2.713952746754824,3.1506440922130112,2.745532224122264,2.510160080700131,0.949176034009819,1.487166318253958,2.2814605323288375
BT549,-0.0382288570956883,0.162531023245187,0.502383752662594,0.996496498709274,,0.474598406452295,,-0.269747020083368,-0.193572794131253,-0.321320548687664,-0.100869670225769,-0.0431503505780984,0.333787853225913,-0.115481374272276,1.01610735536296,-0.184157327410761,0.524576968853245,,-0.0460314843470994,0.765109942471497,-0.0775621003365061,2.576703087868283,1.5151206395345291,2.281857758287722,-1.9543042814137248,2.9997641346673616,-2.841126268831419,-1.9520479468575445,3.2700555128027826,2.057155032100596,2.175981646634222,2.4698945296674966,3.6711430906236386,2.733633473847612,2.1911718520516534,2.8046807209950213,3.7417470087033924,3.6335252939818585,2.5985998519839826,1.8622210394266216,2.155515615502655,0.6448231577297562
HCC56,-0.121823942153464,0.0227876905942581,-0.355481965759711,-1.60504733014283,,-1.62271230086596,,0.705947317679579,0.402486133551364,0.62028978935158,-0.130417064750757,0.0197895673483934,-0.57503795846419,0.267052467014796,-0.514463854270834,0.332614360967,-0.714516013179407,,-0.0517957823344548,-0.540299362902799,-0.274460778308201,2.0684652722315966,1.568322124760863,2.1489349545417165,-0.46450835595577633,0.44581339044451795,3.8072267749759168,3.538268751168469,3.3444400638430305,1.9889066918165412,2.3361649262572413,3.673392650239392,3.192026588435482,3.1169184010082254,3.5107212186578605,2.9948368728023578,3.308599520194589,3.4620102210586676,3.561633977941536,2.453295576411276,2.259394670962304,-1.5196474839211367
CAL851,-0.182796138516377,-0.983922948832033,-0.837741331445582,-0.624888220549672,,0.555209804732654,,-0.204306050513351,-0.342758096491851,1.111950291000677,-0.474982581444089,-0.726466393460372,-0.972254518458852,-1.17322184098062,0.367653792567403,-0.370996012236092,-0.799264840867463,,-1.08174446229069,-0.795822234480462,-1.23809392982116,3.209831043880963,1.3751752725354136,2.5386764584144674,1.4543174291661347,2.120305135334835,3.8876729341637954,4.051640589558068,3.323758226247609,3.1558976857012344,2.8027177502212366,3.2284221137113485,4.274678032970879,2.791569933835064,2.791864249859017,3.5689071487545054,3.860415977620886,4.176333067909935,3.9202808156671196,1.9898887562275234,2.4231021655408833,1.9020224481510035
MDAMB157,1.15514451649116,1.03084152136281,0.524254391941707,1.4605893929718,,-0.549888177124317,,0.213840233427673,0.179921868437982,-1.035804711880201,0.392732392127478,0.405720986316365,0.293101710162909,0.0962021558792116,-0.0233497416639296,0.242517887534284,0.67084070292117,,0.80020851101347,0.337373169497971,-0.685418212598618,3.3214179726558157,1.3609637325405968,0.7806130375912068,5.072633090324074,3.830370335794404,0.7603290798929278,2.8817009414485337,3.237391349693453,2.8964090522592056,2.713720759718545,2.965582296603108,3.669780729020463,2.9016413501543954,3.2084415769460524,1.8128308990968474,3.71620518237639,3.3482290008899107,3.6116338725000054,1.0210074403325944,0.6348769724351245,3.7199322853691847
SW48,-0.734232213509811,-0.327200321299915,-0.115900159753649,0.495229396808132,,0.297221426014124,,-0.18482027593936,-0.28642559838433,-0.034027480974316016,0.0416550528664735,-0.146899636526415,0.225842079018723,-0.007145391567434,-0.361069727704533,-0.0202287144835075,-0.0080053375547428,,-0.160189101468325,0.435629845750342,0.37806988546309,2.340449117029924,1.0002420984704816,2.314977982924007,1.9297691526561238,1.9430302919590066,3.5959414584546674,2.9985981629670357,3.1672077234071483,2.8651849954560866,2.1379415551723806,3.079452825045525,3.926186231740234,2.7643171065555125,2.4647294523491827,3.4702413629540896,3.6132017890982633,3.7505505869701516,4.025817653586167,2.0138491320635064,1.4423272807176342,1.9656707586620397
IGR39,-0.102693740174779,-0.103682198020018,0.0811951291543115,1.06992695012953,,-0.42919371170468,,-0.487708494186181,0.789401777070984,0.7739873990107888,-0.0453954474959021,0.0608961748853887,0.442598067520252,0.34219016009271,-0.095202359278389,-0.552276347961943,0.0999233060006983,,0.0040872279823757,1.19574320446948,1.82904516147437,2.7597504126877266,1.1167697726080756,1.705453298067787,1.7069529325179778,3.239121491262966,2.6072054001660763,2.756795919839514,3.324456716241515,3.0103055654034514,2.153072971733977,3.3169893443687237,3.485556912279894,2.8118274640766985,2.148520909425878,3.437448947667649,3.7185814499862784,3.5935160228917797,3.439302087695701,1.9176576361034294,3.0551184817939636,2.26931472139265
MCF7,0.225470301620737,0.442411212982653,-0.0722070661785043,-0.169206054987957,,-1.1455754696178,-1.10187370681081,1.31425917621134,-0.226168909995818,-0.6208023486851391,-0.141966186169394,-0.0103855173372707,-0.752167216233162,1.03051110414941,1.26582367028891,0.13993733572333,0.463857775217103,,0.473649219292582,0.105607403678124,-1.49283539198379,2.335187801538058,2.67662833109387,0.4809744787964748,3.1560638124563303,0.6872699433870691,-2.5010799351206487,2.704256346862956,3.9860055411436184,3.949983309214542,2.5074669092276616,2.2088193199793666,3.3316650789940763,2.543089076185118,2.6464442646206647,3.4427870814213186,3.714539890894276,3.1525095009831294,2.275733802133367,1.848890938260551,-0.22308855282665432,-1.0885837430520138
BICR6,-0.503639793159404,-0.850663552288015,-1.22770922156062,0.403751829145498,,2.88678308710502,0.758443868110116,-1.34370374376179,0.680317341348118,2.047010636727964,-0.686929561054282,-1.067515331124,-1.010882664257,-1.08298732526452,0.13716197938812,-0.919202615893224,-0.560109993324589,,-0.829224822348283,-1.1120124000668,-1.3798121914246,2.615737524293642,2.0560334474923474,2.540475374816051,-2.6272382509100405,-2.0079174763685526,-2.6312100006003507,-1.681121901732543,4.0575975868549845,2.9119919046160927,2.4615015413416783,3.5180644423860006,3.476286301101158,2.582033360518723,1.6931906524954758,3.2927097594770642,3.648044438675576,3.781335564935355,2.974544387229409,1.844524263761361,-3.5194000053332797,-3.30649465904987
WM1799,-0.224240755940522,-0.0903203449208266,0.243046049695235,0.0849593694691924,,-1.03732365328725,-0.95883444889593,0.298155591669048,0.095653069992465,-0.571078362702388,0.0946273504745856,0.756078704247509,1.38289595320137,0.807180791325981,-0.362281748935722,0.542961981544391,-0.0883295834952324,,-0.262242631148492,-0.537018109186832,1.24611168734293,2.4391506279497963,1.4756070464004638,1.8327142549311706,4.810679158090491,4.322498208690195,-0.7691020880183574,1.767065398303287,2.8552453184205873,2.604244032376621,1.4333663834619523,2.6681028239926157,3.660289632259227,2.8928409292043527,1.998522929680748,3.862330534302201,3.739151852564519,3.6193980704672044,3.6789023479023113,1.6885725155978277,4.476873070601998,4.7910769748167565
IPC298,-0.241300869614826,0.0832717013137824,0.434044660897767,1.15523216275606,,-1.33318684476056,-1.09964135678714,-0.225067089711513,-0.224542388769526,-0.811460784722446,0.217151406219364,0.222886262688165,0.694614289428895,0.304302396703958,0.808800298273668,0.232716321304826,0.103794724024298,,0.102747685340541,-0.468868366145987,2.21570934651952,3.0151818973753044,0.7604412766112914,1.8346449333298538,-2.256512904891663,2.915058950417647,2.053070615258371,1.4792312724035719,3.3984502784937454,3.2133887986354344,2.637770788089793,2.692124050551951,3.6344338279242154,2.6694548923428254,2.8039662579320366,3.218567777426459,3.917193614758364,3.754489276203668,2.8284963541780774,1.665525197264582,1.617235432602848,1.629795287789902
NCIH1693,-0.435751754149948,-0.363378174478574,-0.174374911200347,-0.21324707089442,,1.32947893329411,-0.0447712891760321,-0.486193422222018,0.240315214176898,0.946494334924457,-0.699168265973176,-1.1288251580815,-1.36175307560313,-0.630122155785908,-0.242918909151863,-0.305112571013226,-0.377775196733757,,-0.150164970726642,-0.419107292024053,-0.555123055247947,3.1971127170853824,2.344715031782154,1.578339325332069,1.9764157983187285,-0.39719638839058924,1.0658755755458849,1.2342905418042351,3.2039611520348825,3.3341597403234884,2.63122675050007,2.6033783371582406,3.3518110398141223,2.77064934285873,2.334403476380565,3.7304171924284795,3.7971709203367046,3.3114586524627594,2.5915313660074486,2.869601996409779,1.46670776930627,0.6308780823330672
HCC1954,0.0276764394577955,0.0351580966697138,-0.724693259824121,-0.316629992415586,,0.193505768421718,0.954438668396822,0.0146375231918682,0.670067067714068,0.15383055416747698,0.510606836125454,0.12767469876954,0.519920508472977,0.0668077347964162,-0.0945446196185564,-0.139249487253392,0.304952614048407,,-0.103513240528665,-0.571041485764425,-0.0798261415974345,3.087554559540633,1.4935982372289687,1.3417179316875574,3.322651885940559,1.5866543264922655,1.8183186314133069,2.9264786537894474,3.5313070936753155,3.0881017701482847,1.9464185912052656,2.7356459126930095,3.067015187557489,2.2421522652839454,4.143991502111515,3.104407290179647,3.8084497805031456,3.375096361064018,3.5785287302748485,2.230116545479834,0.5995011153485458,2.655851233558616
TYKNU,0.395511458514336,0.586082630052307,1.51840582845523,-0.19436365287729,,-0.4608018846353,1.5040815624349,-0.335463003939675,-0.0936133940354584,-0.31071234855674024,0.818859319962594,0.167613337193828,0.119183344713164,-0.0442382655102178,-0.429443094338014,0.21211819777945,0.121522154981974,,-0.005247280940915,3.19935239238437,1.39710097792347,2.428891699591306,1.430387798630402,2.574594996051531,2.401525040848949,3.6574997199817645,3.1911839188908697,3.4781213850753585,3.1251451969147657,2.8685009934779484,2.166177568264022,3.2765067937031147,3.9340721270731,3.066377113123323,2.8089628396039905,3.5982022753666705,4.204495585055603,3.9263518553727392,4.016518146757594,1.84485305877802,3.4031421560286534,2.2114725906014208
